"LOCATION","Country","VAR","Variable","ISIC4","ISIC4","SRC","Source","SCL","Size Class","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","DKK","Danish Krone","6","Millions",,,0.71,,
"DNK","Denmark","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","DKK","Danish Krone","6","Millions",,,0.714,,
"DNK","Denmark","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","DKK","Danish Krone","6","Millions",,,0.629,,
"DNK","Denmark","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","DKK","Danish Krone","6","Millions",,,0.631,,
"DNK","Denmark","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","DKK","Danish Krone","6","Millions",,,0.656,,
"DNK","Denmark","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","DKK","Danish Krone","6","Millions",,,0.645,,
"DNK","Denmark","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","DKK","Danish Krone","6","Millions",,,0.664,,
"DNK","Denmark","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","DKK","Danish Krone","6","Millions",,,0.731,"B","Break"
"DNK","Denmark","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","DKK","Danish Krone","6","Millions",,,0.721,,
"DNK","Denmark","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","DKK","Danish Krone","6","Millions",,,0.751,,
"DNK","Denmark","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","DKK","Danish Krone","6","Millions",,,0.728,,
"DNK","Denmark","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","DKK","Danish Krone","6","Millions",,,0.763,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","EUR","Euro","6","Millions",,,0.071,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.078,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.077,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,0.078,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,0.078,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,0.081,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,0.082,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,0.083,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.084,"B","Break"
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.089,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","EUR","Euro","6","Millions",,,0.094,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","EUR","Euro","6","Millions",,,0.097,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","EUR","Euro","6","Millions",,,0.099,"B","Break"
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","EUR","Euro","6","Millions",,,0.098,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","EUR","Euro","6","Millions",,,0.101,,
"FIN","Finland","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","EUR","Euro","6","Millions",,,0.101,,
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","EUR","Euro","6","Millions",,,0.106,,
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.108,,
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.104,,
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,0.107,,
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,0.104,,
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,0.099,,
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,0.1,,
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,0.097,,
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.095,,
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.092,"B","Break"
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","EUR","Euro","6","Millions",,,0.095,"B","Break"
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","EUR","Euro","6","Millions",,,0.095,"B","Break"
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","EUR","Euro","6","Millions",,,0.1,"B","Break"
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","EUR","Euro","6","Millions",,,0.1,,
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","EUR","Euro","6","Millions",,,0.102,,
"FRA","France","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","EUR","Euro","6","Millions",,,0.099,,
"DEU","Germany","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","EUR","Euro","6","Millions",,,0.087,,
"DEU","Germany","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.09,,
"DEU","Germany","VAPE","Labour productivity, national currency","58_63","Information and communication","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.087,,
