"LOCATION","Country","IND","Variable","SEC","ISIC4","SCL","Size Class","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","B_R","Birth rate of all enterprises","85","Education","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,15.2,,
"LUX","Luxembourg","B_R","Birth rate of all enterprises","85","Education","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,11.8,,
"LUX","Luxembourg","B_R","Birth rate of all enterprises","85","Education","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,12.3,,
"LUX","Luxembourg","B_R","Birth rate of all enterprises","85","Education","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,13.2,,
"LUX","Luxembourg","B_R","Birth rate of all enterprises","85","Education","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,15.7,,
"ROU","Romania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,19.4,,
"ROU","Romania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,11.9,,
"ROU","Romania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,11.1,,
"ROU","Romania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,10.6,"B","Break"
"ROU","Romania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,8.7,,
"ROU","Romania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,9.9,,
"ROU","Romania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,12,,
"ROU","Romania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,7.2,,
"ROU","Romania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,8.1,,
"ROU","Romania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.3,,
"ROU","Romania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,9.4,,
"ROU","Romania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,10,,
"ROU","Romania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,9.8,,
"POL","Poland","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,11.1,,
"POL","Poland","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,11.7,,
"POL","Poland","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,13.4,,
"POL","Poland","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,12.2,,
"POL","Poland","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,11.2,,
"POL","Poland","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,12.5,,
"POL","Poland","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,12.8,,
"POL","Poland","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,12,,
"POL","Poland","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,12.2,,
"POL","Poland","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,11.8,,
"POL","Poland","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,12.6,"B","Break"
"POL","Poland","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,11.2,,
"POL","Poland","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,8.8,,
"SWE","Sweden","B_R","Birth rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,7,,
"SWE","Sweden","B_R","Birth rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,7.3,,
"SWE","Sweden","B_R","Birth rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,7.8,,
"SWE","Sweden","B_R","Birth rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,8.4,,
"SWE","Sweden","B_R","Birth rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,7.2,,
"SWE","Sweden","B_R","Birth rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,7.5,,
"SWE","Sweden","B_R","Birth rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,7.8,,
"SWE","Sweden","B_R","Birth rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,7.5,,
"SWE","Sweden","B_R","Birth rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,7.1,,
"SWE","Sweden","B_R","Birth rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,6.7,,
"SWE","Sweden","B_R","Birth rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,6.4,,
"SWE","Sweden","B_R","Birth rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,6.3,,
"SWE","Sweden","B_R","Birth rate of all enterprises","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,7.7,,
"EST","Estonia","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,13.7,,
"EST","Estonia","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,4.3,,
"EST","Estonia","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,9.5,,
"EST","Estonia","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,2.3,,
"EST","Estonia","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.1,,
"EST","Estonia","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,6.6,"B","Break"
"EST","Estonia","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,3.2,,
"EST","Estonia","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,2.1,,
"EST","Estonia","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,3.5,,
"EST","Estonia","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,2.8,,
"EST","Estonia","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,7.7,,
"EST","Estonia","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,2.6,,
"EST","Estonia","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,5.2,,
"ROU","Romania","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,25.4,,
"ROU","Romania","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,11.4,,
"ROU","Romania","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,9.2,,
"ROU","Romania","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,15.2,"B","Break"
"ROU","Romania","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.5,,
"ROU","Romania","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,15.3,,
"ROU","Romania","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,11.9,,
"ROU","Romania","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,13.4,,
"ROU","Romania","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,13.2,,
"ROU","Romania","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,14.4,,
"ROU","Romania","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,14.4,,
"ROU","Romania","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,15.8,,
"ROU","Romania","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,14.5,,
"EST","Estonia","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,14.6,,
"EST","Estonia","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,8.9,,
"EST","Estonia","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,8.7,,
"EST","Estonia","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,12.3,,
"EST","Estonia","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,12.5,,
"EST","Estonia","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,10.5,"B","Break"
"EST","Estonia","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,10.7,,
"EST","Estonia","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,10.9,,
"EST","Estonia","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,11.9,,
"EST","Estonia","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,12.3,,
"EST","Estonia","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,13,,
"EST","Estonia","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,11.8,,
"EST","Estonia","B_R","Birth rate of all enterprises","41_43","Construction","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,11,,
"ITA","Italy","B_R","Birth rate of all enterprises","85","Education","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,7.5,,
"ITA","Italy","B_R","Birth rate of all enterprises","85","Education","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,9.8,,
"ITA","Italy","B_R","Birth rate of all enterprises","85","Education","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,9,,
